titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Huelga del Sutep: ministro de Educación anunció bono y aumento salarial ante el paro escalonado de docentes,Infobae,Hace 12 meses,https://www.infobae.com/peru/2024/10/17/huelga-del-sutep-ministro-de-educacion-anuncio-bono-y-aumento-salarial-ante-el-paro-escalonado-de-docentes/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIBhAC&usg=AOvVaw2KThHTTlURbdY5dsH6fLNj,True,True,False,False,2.0,['Sutep'],"El paro responde al incumplimiento de acuerdos firmados por el gobierno, que incluyen el aumento de salarios y la mejora de la infraestructura escolar.",,"El Sutep está en paro a nivel nacional, lo que implica la suspensión de clases programadas. Esto se confirma por la mención de que es el segundo día de huelga.","El Sutep lleva a cabo un paro nacional de docentes en protesta por el incumplimiento de acuerdos gubernamentales, incluyendo demandas de aumento salarial y mejoras en la infraestructura educativa.",2024-10-16,paro docente,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': []}","Según el dirigente Lucio Castro, la huelga responde al incumplimiento por parte del gobierno a los acuerdos firmados con el gremio de maestros.",ministerio educación paro maestros 2023,2025-11-04 23:36:43,Infobae
Fecode confirma paro nacional de 24 horas este 30 de octubre: principales causas de la movilización,El País,Hace 2 semanas,https://www.elpais.com.co/colombia/fecode-confirma-paro-nacional-de-24-horas-este-30-de-octubre-principales-causas-de-la-movilizacion-2217.html&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIAxAC&usg=AOvVaw0FyxhjaNWsS9ytolqE50TN,True,True,True,True,1.0,['FECODE'],Preocupaciones de los maestros del país.,,"Se confirma un paro nacional de 24 horas, lo que implica la suspensión de clases programadas.",Fecode ha confirmado un paro nacional de 24 horas el 30 de octubre debido a preocupaciones de los maestros.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Según la organización, la manifestación se dará por las principales preocupaciones que tienen los maestros del país.",paro educativo nacional Colombia 2023,2025-11-04 23:36:47,FECODE
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIBxAC&usg=AOvVaw2bzO9V4jy6YlM1hp-XCEYa,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación y defensa de leyes relacionadas con el magisterio.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convoca un paro nacional de 24 horas para exigir mejoras en la salud y recursos educativos, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Federación Colombiana de Trabajadores de la Educación (Fecode) convocó para el miércoles 30 de octubre un paro nacional que contempla movilizaciones en...,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,Infobae
Fecode anuncia paro nacional de 24 horas el próximo 30 de octubre: estas son las principales razones de la manifestación,ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-24-horas-el-proximo-30-de-octubre-estas-son-las-principales-razones-de-la-manifestacion-3496052&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIChAC&usg=AOvVaw19HwwK5g-wSYJwdHx95SRH,True,True,False,True,1.0,['FECODE'],Demandas relacionadas con condiciones laborales y mejoras en el sistema educativo.,,"Se trata de un paro nacional de 24 horas, lo que implica la suspensión de clases programadas.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, buscando visibilizar sus demandas laborales y educativas.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",La Junta Nacional de la Federación Colombiana de Trabajadores de la Educación (Fecode) votó por amplia mayoría la convocatoria a un paro nacional del...,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,sindicato
El secretario de Educación afirmó que el salario docente “ha ido avanzando” desde diciembre de 2023,Infobae,Hace 1 mes,https://www.infobae.com/politica/2025/09/27/el-secretario-de-educacion-afirmo-que-el-salario-docente-ha-ido-avanzando-desde-diciembre-de-2023/&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQICBAC&usg=AOvVaw0j2fCaIOF35zkL4yNHtZQG,True,True,False,False,,['CTERA'],"Los docentes reclaman por la pérdida de poder adquisitivo, la falta de convocatoria a la Paritaria Nacional Docente y la restitución del Fondo Nacional de Incentivo Docente.",,"El paro nacional docente anunciado por CTERA implica la suspensión de clases a partir del 6 de octubre, lo que cumple con la definición de un paro docente verdadero.",Las organizaciones gremiales de docentes han convocado a un paro nacional a partir del 6 de octubre debido a la crisis en el sector educativo y la pérdida de poder adquisitivo.,2025-10-06,paro docente,"{'pais': 'Argentina', 'ciudad': None, 'localidades': None}",Carlos Torrendell consideró que los sueldos de los maestros tuvieron una “recuperación” cercana a la inflación. El gremio CTERA anunció un paro nacional...,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,Infobae
"Luego del paro de maestros y de trabajadores de la educación, convocan a otro que sería indefinido en el país",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/luego-del-paro-de-maestros-y-de-trabajadores-de-la-educacion-convocan-otro-que-seria&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIARAC&usg=AOvVaw2qCw9syaGsNeQFCiXpXLJI,False,False,False,True,,[],"Exigen salud, mejoras laborales y garantías para enseñar.",,"La noticia menciona jornadas de protesta y convocatorias a un paro indefinido, pero no se especifica que haya habido suspensión de clases programadas.",Los sindicatos de educación en Colombia están organizando protestas para exigir mejoras laborales y garantías en el ejercicio de la enseñanza.,,protesta,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Los sindicatos en educación y formación en Colombia continúan con jornadas de protesta para exigir salud, mejoras laborales, garantías para enseñar,...",paro educativo nacional Colombia 2023,2025-11-04 23:36:47,media
"Sorpresivo paro nacional docente: todos los estudiantes no tendrán clases por 24 horas, ¿cuándo y a quiénes afecta?",El Cronista,Hace 1 mes,https://www.cronista.com/economia-politica/sorpresivo-paro-nacional-docente-todos-los-estudiantes-no-tendran-clases-por-24-horas-cuando-y-a-quienes-afecta/%3FoutputType%3Damp-type&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQICRAC&usg=AOvVaw2w8vlO-HSfEwU0HVDuR1F_,True,True,True,True,1.0,[],Demandas relacionadas con mejoras en las condiciones laborales y salariales de los docentes.,,"Se trata de un paro nacional docente que implica la suspensión de clases programadas por 24 horas, cumpliendo así con la definición de un paro verdadero.","Se anuncia un paro nacional docente que suspenderá clases por 24 horas, afectando a todos los estudiantes del país.",,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,media
Paro nacional indefinido en educación en Colombia se definiría el 12 de septiembre,El Nuevo Siglo,Hace 1 mes,https://www.elnuevosiglo.com.co/nacion/sindicatos-de-educacion-advierten-paro-nacional-indefinido&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIBRAC&usg=AOvVaw1UX2NTqXFZ1QhkbMEv0Rx6,False,False,False,True,,['Sintrenal'],Demandas de los funcionarios administrativos del sector educativo.,,"La noticia menciona un paro nacional indefinido, pero no se indica que haya habido suspensión de clases programadas, lo que lo clasifica como una movilización sin paro docente verdadero.","El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) anunció un paro nacional indefinido que se definirá el 12 de septiembre, involucrando a más de 30.000 funcionarios administrativos.",2023-09-12,paro nacional indefinido,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) anunció que más de 30.000 funcionarios administrativos del sector educativo en Colombia...,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,Sintrenal
El Eje Cafetero se levanta: maestros anuncian marchas y bloqueos por salud y educación este 3 de septiembre,Pulzo,Hace 1 mes,https://www.pulzo.com/nacion/paro-regional-por-la-salud-y-vida-en-el-eje-cafetero-marchas-y-bloqueos-de-maestros-en-2025-PP4761205A&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIBhAC&usg=AOvVaw07y0UPehVbBkzv4s_2RUWg,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases, solo se habla de noticias relacionadas con otros temas. Por lo tanto, no se puede considerar un paro docente.",La noticia no aborda un paro docente ni menciona protestas relacionadas con la educación.,,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Maestros del Eje Cafetero anuncian paro regional por salud y educación desde el 3 de septiembre de 2025, con marchas y bloqueos en Manizales y Pereira.",paro educativo nacional Colombia 2023,2025-11-04 23:36:47,"media, Pulzo"
Paro de empleados administrativos pone en vilo a colegios públicos: posible cierre desde el 15 de septiembre,Pulzo,Hace 1 mes,https://www.pulzo.com/nacion/paro-de-sintrenal-2025-cierre-de-colegios-publicos-en-colombia-por-deudas-salariales-y-nivelacion-PP4772249A&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIBBAC&usg=AOvVaw1MV6TNqr9Q9m5hVFNH3sPs,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no aborda un paro docente, sino que se enfoca en otros temas sin relación a la educación o protestas de docentes.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",Sintrenal anuncia paro escalonado desde el 8 de septiembre: exigen pago de deudas laborales. Cierre de colegios públicos en Colombia está en riesgo.,paro educativo nacional Colombia 2023,2025-11-04 23:36:47,media
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwignMf2l9qQAxVgupUCHbytFhYQxfQBegQIAhAC&usg=AOvVaw09xjQwN3P25ZB1ORMN7r37,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó la actividad escolar, lo que cumple con la definición de paro docente.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",paro educativo nacional Colombia 2023,2025-11-04 23:36:47,media
"Por el paro de ATE, escuelas tandilenses suspenden las clases del jueves",El diario de Tandil,Hace 2 semanas,https://www.eldiariodetandil.com/nota-por-el-paro-de-ate--escuelas-tandilenses-suspenden-las-clases-del-jueves-95427&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQICRAC&usg=AOvVaw1FWQ7CajEZcDVjpzprU4Pd,True,True,False,False,1.0,"['ATE', 'CTA']",Protestas contra la reforma de la Constitución en la provincia de Jujuy.,,Se considera un paro docente verdadero porque se suspendieron las clases programadas en las escuelas de Tandil debido a la adhesión al paro de ATE.,"El paro de ATE provocó la suspensión de clases en Tandil el 22 de junio de 2023, en el contexto de protestas contra reformas constitucionales.",2023-06-22,paro docente,"{'pais': 'Argentina', 'ciudad': 'Tandil', 'localidades': []}","En el marco de las protestas contra la reforma de la Constitución en la provincia de Jujuy, que el domingo dejaron manifestantes heridos y detenidos,...",suspensión de clases por paro docente 2023,2025-11-04 23:36:51,media
La UNLP arranca la primera de dos jornadas de paro para reclamar por la Ley de Financiamiento Universitario,0221,Hace 2 semanas,https://www.0221.com.ar/universidad/la-unlp-arranca-la-primera-dos-jornadas-paro-reclamar-la-ley-financiamiento-universitario-n117825&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQIAhAC&usg=AOvVaw0S7ggjcXla87OFyV5mLQJL,True,True,False,False,2.0,[],Exigen la promulgación de la Ley de Financiamiento Universitario.,,Se considera un paro docente porque se menciona que los docentes se sumarán a la suspensión de clases programadas el miércoles.,"Los nodocentes de la UNLP inician un paro de dos días para exigir la Ley de Financiamiento Universitario, con la participación de docentes el segundo día.",,paro docente,"{'pais': 'Argentina', 'ciudad': 'La Plata', 'localidades': []}",Los nodocentes de la UNLP paran este martes y los docentes se sumarán el miércoles. Exigen que el Gobierno promulgue Ley de Financiamiento Universitario.,suspensión de clases por paro docente 2023,2025-11-04 23:36:51,media
Docentes y no docentes de la UNLP paran en medio del conflicto por la Ley de Financiamiento Universitario,0221,Hace 2 semanas,https://www.0221.com.ar/universidad/los-docentes-la-unlp-confirmaron-el-paro-medio-del-conflicto-la-ley-financiamiento-universitario-n117812&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQIChAC&usg=AOvVaw0QP41vkR0oOLBKnOoFyzva,True,True,False,False,2.0,"['Conadu', 'FATUN']",Conflicto por la Ley de Financiamiento Universitario.,,"Se trata de un paro universitario que implica la suspensión de actividades académicas en la UNLP, lo que cumple con la definición de paro docente.","Docentes y no docentes de la UNLP participan en un paro universitario de dos días en protesta por la Ley de Financiamiento Universitario, convocado por Conadu y FATUN.",,paro docente,"{'pais': 'Argentina', 'ciudad': 'La Plata', 'localidades': []}","La UNLP se suma al paro universitario convocado por Conadu y FATUN, con dos jornadas de protesta, en medio del conflicto con el gobierno nacional.",suspensión de clases por paro docente 2023,2025-11-04 23:36:51,media
Suspenden clases en Atacama para evaluar daños tras fuerte sismo,La Nación,Hace 4 meses,https://www.lanacion.cl/suspenden-clases-en-atacama-para-evaluar-danos-tras-fuerte-sismo/&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQIBxAC&usg=AOvVaw259YHqHa1Q7T9pn13euUc9,True,True,False,False,,[],Evaluar daños tras un fuerte sismo.,,"Se considera un paro docente verdadero porque se suspendieron las clases programadas en respuesta a un evento extraordinario, en este caso, un fuerte sismo.","Se suspendieron las clases en Atacama para evaluar los daños causados por un fuerte sismo, incluyendo jardines infantiles.",,paro docente,"{'pais': 'Chile', 'ciudad': 'Atacama'}","Según informa El Mercurio, la revisión programada para esta jornada también abarca a los jardines infantiles de la Fundación Integra.",suspensión de clases por paro docente 2023,2025-11-04 23:36:51,El Mercurio
SEP exhibe a la CNTE por paro de maestros: ¿Cuántas escuelas no tienen clases y en qué estados?,El Financiero,Hace 5 meses,https://www.elfinanciero.com.mx/nacional/2025/05/26/sep-exhibe-a-la-cnte-por-paro-de-maestros-cuantas-escuelas-no-tienen-clases-y-en-que-estados/&ved=2ahUKEwj136z4l9qQAxVnrZUCHWrEPOQQxfQBegQICBAC&usg=AOvVaw3llSjIg9aoPr4f8IkWiNgx,True,True,False,False,,['CNTE'],"Las razones específicas no se mencionan, pero se infiere que son demandas relacionadas con la educación.",,"Se considera un paro docente verdadero porque se menciona la suspensión de clases en al menos seis estados, lo que implica que las actividades educativas se han detenido.","La CNTE ha llevado a cabo movilizaciones que han resultado en la suspensión de clases en al menos seis estados, afectando a varias escuelas.",,paro docente,"{'pais': 'México', 'ciudad': None, 'localidades': None}","Las movilizaciones de la CNTE afectan al menos a seis estados por la suspensión de clases, de los cuales tres son los más perjudicados.",suspensión de clases por paro docente 2023,2025-11-04 23:36:51,media
